"iteration"	"intercept"	"first"	"second"	"third"	"fourth"
"genome_74"	1275617.52280072	-0.0625744328134391	1.1499917038803e-09	-9.38424296170242e-18	2.86897111927393e-26
"genome_740"	1273225.93786181	-0.0624723942889311	1.14841063891435e-09	-9.3738612847409e-18	2.86660697699243e-26
"genome_741"	1188352.25532803	-0.0581858229078529	1.06727239924561e-09	-8.69168155628241e-18	2.6516579795483e-26
"genome_742"	1791332.0895109	-0.0875991653298205	1.60505033025392e-09	-1.3059522529556e-17	3.98135276857399e-26
"genome_743"	1252936.21295657	-0.0612716651579943	1.12248747990862e-09	-9.13017714720527e-18	2.78206882650515e-26
"genome_744"	1555066.68979731	-0.076161306657267	1.39755867016335e-09	-1.1387827053371e-17	3.47665466963074e-26
"genome_745"	2012807.14944308	-0.0985471154492973	1.80786795092773e-09	-1.47284109894186e-17	4.49600018262377e-26
"genome_746"	1500002.05699821	-0.0736091667571637	1.35335404699207e-09	-1.10488313672286e-17	3.3795785259187e-26
"genome_747"	1268000.87006226	-0.061942790928848	1.13360303604421e-09	-9.21117062398323e-18	2.80392994474513e-26
"genome_748"	1132589.99187385	-0.0555749479023002	1.02160311869518e-09	-8.33809640324892e-18	2.54946160351953e-26
"genome_749"	1472708.46089962	-0.0721615939653347	1.32467846817958e-09	-1.07972960400346e-17	3.29712122631182e-26
"genome_75"	1228004.30488964	-0.0601681016823616	1.10447430433539e-09	-9.00229183951787e-18	2.74899703274474e-26
"genome_750"	1320129.65277231	-0.0645291816688552	1.18172566138908e-09	-9.60910669976988e-18	2.92732064634266e-26
"genome_751"	1028749.57521573	-0.0503637120497172	9.2360939898748e-10	-7.51977328910437e-18	2.29340575375389e-26
"genome_752"	1194352.05664178	-0.058502115701636	1.07351803682666e-09	-8.74643875676308e-18	2.66964418674861e-26
"genome_753"	1304215.05455159	-0.0640816345759794	1.17958358449686e-09	-9.64095175784074e-18	2.95204348707033e-26
"genome_754"	1657356.19490173	-0.0810886429379864	1.48652775419603e-09	-1.21015119836637e-17	3.69125796654286e-26
"genome_755"	1256069.63953666	-0.0614401347487951	1.12593484234968e-09	-9.16182438987067e-18	2.79301644658705e-26
"genome_756"	1011538.98377138	-0.049413360144703	9.0411965786127e-10	-7.34360846283278e-18	2.23413002630078e-26
"genome_757"	1630452.76699512	-0.0798522087179588	1.46530871318317e-09	-1.19404269077591e-17	3.64564085513622e-26
"genome_758"	1651567.61378626	-0.0810598636573923	1.49060568504831e-09	-1.21717585646409e-17	3.72386202864368e-26
"genome_759"	749540.715600818	-0.036554211147217	6.67526394527489e-10	-5.40958630666348e-18	1.6414645441927e-26
"genome_76"	1383500.75131015	-0.0678724655448932	1.24749764497545e-09	-1.01813053522403e-17	3.11315466347063e-26
"genome_760"	1428081.73821898	-0.0700134331807783	1.28599621663375e-09	-1.0488495445219e-17	3.20491954294416e-26
"genome_761"	1152628.57843382	-0.0566021963234245	1.04124900384977e-09	-8.50428961175548e-18	2.60194937068292e-26
"genome_762"	1232173.48338124	-0.0603327354423358	1.10672859960633e-09	-9.01408538425936e-18	2.75049265050567e-26
"genome_763"	1370242.84790035	-0.0672870612791773	1.23796371852081e-09	-1.0113756977795e-17	3.09571742327101e-26
"genome_764"	982430.43179062	-0.0481072784494571	8.82330595203202e-10	-7.18367676934209e-18	2.19064214282085e-26
"genome_765"	1260676.82075527	-0.0617274978922604	1.13236654527396e-09	-9.22389173880504e-18	2.81498229993643e-26
"genome_766"	903723.458776274	-0.0442649564730235	8.12064752524219e-10	-6.61317429369296e-18	2.01711935445764e-26
"genome_767"	1277812.3044624	-0.0627249198005565	1.15352821781565e-09	-9.41925455282227e-18	2.88151237664443e-26
"genome_768"	871339.472204801	-0.042717752307361	7.8440020105845e-10	-6.3937753793501e-18	1.95200445782365e-26
"genome_769"	1161889.39108943	-0.0568995494485349	1.04380225311567e-09	-8.50115953580935e-18	2.59360775312908e-26
"genome_77"	952833.77092099	-0.0464800059984302	8.49106967592391e-10	-6.88467993591308e-18	2.09044605443225e-26
"genome_770"	1261923.42390062	-0.0618646964498923	1.13615735145199e-09	-9.26414674739516e-18	2.82982587588484e-26
"genome_771"	1776178.28590509	-0.0869284826633532	1.59405921740937e-09	-1.29807144359811e-17	3.96058267078911e-26
"genome_772"	1468322.71371995	-0.072062326968933	1.32510981206733e-09	-1.08202634389132e-17	3.31040854438338e-26
"genome_773"	1075302.28732504	-0.0528766212181216	9.73975462382173e-10	-7.96472152593982e-18	2.4397714014587e-26
"genome_774"	1009167.13379976	-0.0493910125258784	9.05488553338411e-10	-7.36972145217377e-18	2.24680723067609e-26
"genome_775"	1248355.02160257	-0.0611421957598003	1.1219138653108e-09	-9.14068585488822e-18	2.79006506201491e-26
"genome_776"	1430740.13636024	-0.0702943707267588	1.29395296238635e-09	-1.05764606920163e-17	3.23893273858547e-26
"genome_777"	1351831.03395845	-0.066213086681736	1.21512030962947e-09	-9.90225415757906e-18	3.02345469642465e-26
"genome_778"	745957.4408734	-0.0362344107225235	6.58899688181401e-10	-5.31589247972617e-18	1.60542703866424e-26
"genome_779"	1306190.75897387	-0.0638348225562286	1.16872439130847e-09	-9.50068616151888e-18	2.89335370111894e-26
"genome_78"	1575845.78206724	-0.0770624714084209	1.4120066467862e-09	-1.14889487489976e-17	3.50258348963394e-26
"genome_780"	1170986.73881289	-0.0573261308969225	1.0513428083973e-09	-8.56075516185011e-18	2.61138660909724e-26
"genome_781"	1914032.99089097	-0.0935301205722504	1.71252023831139e-09	-1.39247408371093e-17	4.24248395987711e-26
"genome_782"	614213.517326478	-0.0299306958710355	5.46103016681956e-10	-4.42146755173735e-18	1.34028786220363e-26
"genome_783"	1302926.6145919	-0.063806099659717	1.17067830484135e-09	-9.53741682772078e-18	2.91109676594903e-26
"genome_784"	909546.670840102	-0.0443256953162594	8.09033634880433e-10	-6.55447646251162e-18	1.98875313444754e-26
"genome_785"	1174408.76628511	-0.0575247820002192	1.05559119167365e-09	-8.60055336095527e-18	2.62519813046502e-26
"genome_786"	1684646.02799575	-0.0822946785603058	1.50627176188277e-09	-1.22430209926947e-17	3.72857088474715e-26
"genome_787"	1374047.68622242	-0.0674775967834234	1.24149030051335e-09	-1.01423508050698e-17	3.10428297396754e-26
"genome_788"	1465729.24199136	-0.0717131808686428	1.3145873524531e-09	-1.0700639013957e-17	3.26343056304042e-26
"genome_789"	872919.899316903	-0.0426921538795109	7.8199755459444e-10	-6.35809846193195e-18	1.93609127981609e-26
"genome_79"	1173443.16568263	-0.0575572441575354	1.05764762518697e-09	-8.62918581571106e-18	2.63755604029714e-26
"genome_790"	1424265.98702085	-0.0698448984648165	1.28320967938142e-09	-1.04680348031801e-17	3.19928271115457e-26
"genome_791"	1462226.96150374	-0.0716544429766064	1.31556519587831e-09	-1.07252618712754e-17	3.27600835359342e-26
"genome_792"	1837745.2209191	-0.0898214894792003	1.64494778324143e-09	-1.33778311130369e-17	4.07657437940956e-26
"genome_793"	1669609.49039017	-0.0816218028978177	1.4950796532256e-09	-1.21611392383494e-17	3.70638588720072e-26
"genome_794"	1190590.60354155	-0.0584017036144873	1.07322289836759e-09	-8.7567134981538e-18	2.67667108974536e-26
"genome_795"	1025187.76415627	-0.0502106700268526	9.21169075661234e-10	-7.50269930291499e-18	2.28899882798677e-26
"genome_796"	1189919.20539444	-0.0582701812292619	1.06896174678824e-09	-8.70660760659915e-18	2.65657040055411e-26
"genome_797"	717289.333616429	-0.0349080711585227	6.36098384425087e-10	-5.14354207887335e-18	1.55719776051775e-26
"genome_798"	1541564.19591867	-0.0758935688255655	1.39989648418592e-09	-1.14662176028245e-17	3.51879055606801e-26
"genome_799"	1289352.71116997	-0.0632268861875189	1.16157343875509e-09	-9.47527460999566e-18	2.89569539931042e-26
"genome_8"	1195079.62790566	-0.0586195251495748	1.07721933369489e-09	-8.78957270057843e-18	2.6868839050303e-26
"genome_80"	553265.277095623	-0.0269404326500981	4.91138479090827e-10	-3.97285960043643e-18	1.20311223361377e-26
"genome_800"	1381286.60267925	-0.0678411170310636	1.24829855072178e-09	-1.01987300053866e-17	3.12170563488026e-26
"genome_801"	745264.99968061	-0.0363466135356459	6.6384933602623e-10	-5.38153711341887e-18	1.63374673628329e-26
"genome_802"	1302451.58758431	-0.0638114717206484	1.17125672856185e-09	-9.54568540145944e-18	2.9146042968686e-26
"genome_803"	1318076.11282889	-0.0645194876542057	1.18326620300215e-09	-9.636076032164e-18	2.94008168209984e-26
"genome_804"	1991288.68147785	-0.0973212315032388	1.78221689411516e-09	-1.44936575142587e-17	4.41645946991991e-26
"genome_805"	1044847.68422765	-0.0511118617429107	9.36567893756848e-10	-7.61883956054669e-18	2.32158370979786e-26
"genome_806"	1252204.7564924	-0.0614125298841115	1.12834439028073e-09	-9.20480999099233e-18	2.81314507277261e-26
"genome_807"	1226897.32236162	-0.0601579636313553	1.10503532535913e-09	-9.01244150415323e-18	2.75364225220594e-26
"genome_808"	1553913.54505244	-0.0760414697418151	1.39424863369782e-09	-1.13522107420927e-17	3.46326185977793e-26
"genome_809"	1351638.51127407	-0.0663150968665416	1.2189319117097e-09	-9.94824953960925e-18	3.04179064226374e-26
"genome_81"	1279805.1275323	-0.0626704179532818	1.14969625592305e-09	-9.36463145296249e-18	2.85759631530667e-26
"genome_810"	956383.367583487	-0.0468029607800038	8.58018982911471e-10	-6.98372102050905e-18	2.12940559593141e-26
"genome_811"	1667571.48016939	-0.0816227953718297	1.49691285828262e-09	-1.21905837841735e-17	3.71971891020589e-26
"genome_812"	1519333.68765716	-0.0744730430696182	1.36765732690343e-09	-1.11525167551145e-17	3.40722658656202e-26
"genome_813"	1254031.38577214	-0.0613342353034075	1.12382853009978e-09	-9.14290683149849e-18	2.78657403285611e-26
"genome_814"	1458221.54932557	-0.0716986866104001	1.32082101457076e-09	-1.08045704229826e-17	3.3114448190098e-26
"genome_815"	757939.430331274	-0.0369593565146967	6.74987463407193e-10	-5.47177815032257e-18	1.66124623781482e-26
"genome_816"	1124846.88434865	-0.055116429879048	1.01175698882148e-09	-8.24639023090023e-18	2.51802192409848e-26
"genome_817"	1505970.48857559	-0.073659251740388	1.34987347195484e-09	-1.09849658589862e-17	3.3493389822755e-26
"genome_818"	1425731.37445486	-0.0699808445744699	1.28693745282674e-09	-1.05089238901107e-17	3.21512116390991e-26
"genome_819"	1568562.32855659	-0.0767549378188178	1.40725515846423e-09	-1.14574192274557e-17	3.49513066227648e-26
"genome_82"	1800132.89749645	-0.0879922378840814	1.61157417658979e-09	-1.31071275444087e-17	3.99420900593019e-26
"genome_820"	1656728.09693179	-0.0810800928746137	1.48672341334788e-09	-1.21055367715657e-17	3.69309673493068e-26
"genome_821"	1591373.9891621	-0.0781275494974194	1.43707930990487e-09	-1.17378382848392e-17	3.59205075671444e-26
"genome_822"	1354107.68357088	-0.0664951064035868	1.22341133961261e-09	-9.9951057380741e-18	3.05949818142417e-26
"genome_823"	1511350.4201379	-0.0739321664265996	1.35507521542284e-09	-1.10291198725017e-17	3.36342160058169e-26
"genome_824"	1051394.48033013	-0.0514889080612313	9.44576854744422e-10	-7.69344491653214e-18	2.34735784054034e-26
"genome_825"	972111.797444814	-0.0477816478414343	8.79703703618549e-10	-7.1899967086353e-18	2.20117877312654e-26
"genome_826"	1957837.98650815	-0.0957778060657467	1.7556026266267e-09	-1.42904418252291e-17	4.35850587942446e-26
"genome_827"	1430129.21275115	-0.0700143725674583	1.28422191876103e-09	-1.04596833653242e-17	3.1918113915637e-26
"genome_828"	1052622.36150795	-0.0517402248582149	9.52772072449643e-10	-7.79004435525186e-18	2.38614495736749e-26
"genome_829"	1160057.23321919	-0.0568250264000257	1.04280174987747e-09	-8.49672111485836e-18	2.59360922409677e-26
"genome_83"	1060168.88220445	-0.0519739273870197	9.54519650590698e-10	-7.78320131513261e-18	2.37750497143927e-26
"genome_830"	1431152.09260649	-0.0700304831609661	1.28390683849208e-09	-1.04522546361061e-17	3.18809703343176e-26
"genome_831"	1307212.65135969	-0.0640591305777378	1.17609239822359e-09	-9.5876610886923e-18	2.92826294425485e-26
"genome_832"	1185889.51012312	-0.0580431375720353	1.06430962202336e-09	-8.66522480096489e-18	2.64302377611636e-26
"genome_833"	1391471.87868266	-0.0680120640777105	1.24548828782814e-09	-1.01279323683852e-17	3.0856356917272e-26
"genome_834"	1327377.23775916	-0.065123169566565	1.19701748727699e-09	-9.76954619214986e-18	2.98725668138186e-26
"genome_835"	1111940.36018825	-0.0545610472854182	1.00290015876696e-09	-8.18449350217092e-18	2.50207806233352e-26
"genome_836"	1398155.27614618	-0.0685439082994348	1.25893860992113e-09	-1.02670949651122e-17	3.13699076470099e-26
"genome_837"	1124621.69824574	-0.0551352171045736	1.01257041483307e-09	-8.25618635027299e-18	2.52177857599563e-26
"genome_838"	1679805.78837926	-0.0821683759103096	1.50594463888221e-09	-1.22562310520982e-17	3.73734478742088e-26
"genome_839"	1179100.93417879	-0.0576629433413565	1.05632046344385e-09	-8.59074826742133e-18	2.61707773476858e-26
"genome_84"	1076098.88245548	-0.0526917646658907	9.66463963036679e-10	-7.86984811324692e-18	2.40049557953301e-26
"genome_840"	1019775.54596251	-0.0500243368233928	9.19201297550884e-10	-7.49856197388759e-18	2.2913941866723e-26
"genome_841"	1063032.39321228	-0.0520935121651486	9.56269726242164e-10	-7.79332503180109e-18	2.37918010646418e-26
"genome_842"	1210705.09979295	-0.0592992238330687	1.0880585168627e-09	-8.86406232965376e-18	2.70524034546693e-26
"genome_843"	1502820.49736853	-0.073526009490203	1.34779285737373e-09	-1.09708051178292e-17	3.34581477177536e-26
"genome_844"	1900959.84502957	-0.0929001641075579	1.70111346494557e-09	-1.383274913108e-17	4.21460456615031e-26
"genome_845"	1443017.47300094	-0.070683681078425	1.29722038346275e-09	-1.05716022917871e-17	3.22786698392044e-26
"genome_846"	650663.582673462	-0.0314798321727424	5.70049299220376e-10	-4.57883530603496e-18	1.37641320364787e-26
"genome_847"	1476133.55810352	-0.0721513695458807	1.32126349236692e-09	-1.07434775303656e-17	3.27284685708794e-26
"genome_848"	1629585.30107973	-0.0796458726933319	1.4585619983523e-09	-1.18617075647565e-17	3.61447403104624e-26
"genome_849"	1380483.97174816	-0.0676967330303112	1.24379014186292e-09	-1.01474023875634e-17	3.10174689261099e-26
"genome_85"	958911.942380648	-0.0469055153855552	8.59501143177448e-10	-6.99247531688597e-18	2.13104571689303e-26
"genome_850"	1090864.13504401	-0.0533004373220275	9.7554471221342e-10	-7.92689218962656e-18	2.41274670845585e-26
"genome_851"	1161063.92977881	-0.0567175199262739	1.03799283600223e-09	-8.43475046199558e-18	2.56782743785701e-26
"genome_852"	1629467.4267129	-0.0795269738519954	1.45418220700554e-09	-1.18070972716522e-17	3.59171311754693e-26
"genome_853"	494284.829315369	-0.0237832816699611	4.28046882053322e-10	-3.41479029962422e-18	1.01869713549079e-26
"genome_854"	1256131.63826279	-0.0615825340692468	1.13107702766579e-09	-9.2241095033008e-18	2.81818832854695e-26
"genome_855"	1434107.23358348	-0.070209301527865	1.287854004213e-09	-1.04901777109215e-17	3.20153636258978e-26
"genome_856"	1436120.43685902	-0.0705006748957709	1.29666958295797e-09	-1.05897186207987e-17	3.24021643633896e-26
"genome_857"	1095219.13793247	-0.0536535002266154	9.84644341842172e-10	-8.02285753619872e-18	2.44884808523993e-26
"genome_858"	1599661.88042369	-0.078180357143082	1.43165880114559e-09	-1.1642302533859e-17	3.54740196467574e-26
"genome_859"	1164129.01185097	-0.0569272068406806	1.04292102603788e-09	-8.48360129234056e-18	2.58536112092753e-26
"genome_86"	436812.057459752	-0.0220400861590776	4.15635222298629e-10	-3.47269402110149e-18	1.08485830758262e-26
"genome_860"	1652585.17125688	-0.0807085055987157	1.47687446729221e-09	-1.20011172304797e-17	3.65399759131135e-26
"genome_861"	1573267.13495639	-0.0773085558314258	1.42335300856269e-09	-1.16370694061595e-17	3.56480984110867e-26
"genome_862"	519631.083686264	-0.025919950148124	4.8374631922385e-10	-4.00375448403499e-18	1.2400372885967e-26
"genome_863"	1395958.56697225	-0.0683354494022649	1.25330022060064e-09	-1.02066794023068e-17	3.11421805541699e-26
"genome_864"	1258609.77027316	-0.0616839446425758	1.13254735768054e-09	-9.23270822276861e-18	2.81971874177779e-26
"genome_865"	1514537.6305999	-0.0743739318638692	1.3683540230678e-09	-1.11789016764695e-17	3.42167368259052e-26
"genome_866"	1135546.06373416	-0.0556616161459407	1.02205270590709e-09	-8.33183649441886e-18	2.54432370599348e-26
"genome_867"	1863186.31426512	-0.0910286461921735	1.66634784556461e-09	-1.35457831933304e-17	4.12580036449721e-26
"genome_87"	1124734.20715775	-0.0550481916178785	1.00928041786799e-09	-8.2156373885563e-18	2.50522530848624e-26
"genome_88"	1204747.79332381	-0.0591952319915899	1.08964859494487e-09	-8.90595072912014e-18	2.72699029844865e-26
"genome_89"	1379010.3427464	-0.0676098284169752	1.24190849707011e-09	-1.01296020805369e-17	3.09552144237689e-26
"genome_9"	1554232.48713339	-0.0761409958169377	1.3975761823065e-09	-1.13912501028035e-17	3.47872974405141e-26
"genome_90"	1262072.28744041	-0.0619036040014521	1.13751151355102e-09	-9.2808782986647e-18	2.8368170977318e-26
"genome_91"	1660158.79398963	-0.0812159418997849	1.48869891678359e-09	-1.21180021038243e-17	3.69596658355909e-26
"genome_92"	1231732.11458605	-0.0603335929685043	1.10712149429078e-09	-9.02006653234736e-18	2.75307577478717e-26
"genome_93"	777275.673840713	-0.0381121309498438	6.99958373027459e-10	-5.70670767939307e-18	1.7426834644795e-26
"genome_94"	1489903.90245949	-0.0731910674182077	1.34706417990672e-09	-1.10086633912715e-17	3.37064274534997e-26
"genome_95"	1338605.43033227	-0.0657418348936794	1.20965716437752e-09	-9.88325109693689e-18	3.02531330295143e-26
"genome_96"	1615844.15615701	-0.079092679675189	1.45058564625955e-09	-1.18142427916499e-17	3.60527703292184e-26
"genome_97"	973317.562094749	-0.0476196152214989	8.72704566699469e-10	-7.10038593387705e-18	2.16393466817799e-26
"genome_98"	1526674.07605667	-0.0746713482205203	1.36838475898939e-09	-1.11350982352193e-17	3.39489564888889e-26
"genome_99"	1514082.92303918	-0.0740757895722084	1.35787525291904e-09	-1.10531361039024e-17	3.37107342885943e-26
